18001,4,3,6
0,0,0.7125,0,0,0,-0.00037695,0,0,0,-0.040319,0,3.7,3.7,8,2.4,2.4,3
0,0,0.7125,0,0,0,-0.00041887,0,0,0,-0.043543,0,3.7,3.7,8,2.4,2.4,3
0,0,0.7125,0,0,0,-0.00046409,0,0,0,-0.046922,0,3.7,3.7,8,2.4,2.4,3
0,0,0.7125,0,0,0,-0.00051276,0,0,0,-0.050457,0,3.7,3.7,8,2.4,2.4,3
0,0,0.7125,0,0,0,-0.00056505,0,0,0,-0.054151,0,3.7,3.7,8,2.4,2.4,3
0,0,0.71249,0,0,0,-0.00062112,0,0,0,-0.058006,0,3.7,3.7,8,2.4,2.4,3
0,0,0.71249,0,0,0,-0.00068112,0,0,0,-0.062025,0,3.7,3.7,8,2.4,2.4,3
0,0,0.71249,0,0,0,-0.00074522,0,0,0,-0.066208,0,3.7,3.7,8,2.4,2.4,3
0,0,0.71249,0,0,0,-0.00081359,0,0,0,-0.070559,0,3.7,3.7,8,2.4,2.4,3
0,0,0.71249,0,0,0,-0.0008864,0,0,0,-0.075078,0,3.7,3.7,8,2.4,2.4,3
0,0,0.71249,0,0,0,-0.00096381,0,0,0,-0.079768,0,3.7,3.7,8,2.4,2.4,3
0,0,0.71249,0,0,0,-0.001046,0,0,0,-0.08463,0,3.7,3.7,8,2.4,2.4,3
0,0,0.71249,0,0,0,-0.0011331,0,0,0,-0.089666,0,3.7,3.7,8,2.4,2.4,3
0,0,0.71249,0,0,0,-0.0012254,0,0,0,-0.094877,0,3.7,3.7,8,2.4,2.4,3
0,0,0.71249,0,0,0,-0.0013229,0,0,0,-0.10026,0,3.7,3.7,8,2.4,2.4,3
0,0,0.71248,0,0,0,-0.001426,0,0,0,-0.10583,0,3.7,3.7,8,2.4,2.4,3
0,0,0.71248,0,0,0,-0.0015347,0,0,0,-0.11158,0,3.7,3.7,8,2.4,2.4,3
0,0,0.71248,0,0,0,-0.0016492,0,0,0,-0.1175,0,3.7,3.7,8,2.4,2.4,3
0,0,0.71248,0,0,0,-0.0017697,0,0,0,-0.12361,0,3.7,3.7,8,2.4,2.4,3
0,0,0.71248,0,0,0,-0.0018965,0,0,0,-0.1299,0,3.7,3.7,8,2.4,2.4,3
0,0,0.71248,0,0,0,-0.0020296,0,0,0,-0.13637,0,3.7,3.7,8,2.4,2.4,3
0,0,0.71247,0,0,0,-0.0021693,0,0,0,-0.14303,0,3.7,3.7,8,2.4,2.4,3
0,0,0.71247,0,0,0,-0.0023157,0,0,0,-0.14987,0,3.7,3.7,8,2.4,2.4,3
0,0,0.71247,0,0,0,-0.0024691,0,0,0,-0.1569,0,3.7,3.7,8,2.4,2.4,3
0,0,0.71247,0,0,0,-0.0026295,0,0,0,-0.16411,0,3.7,3.7,8,2.4,2.4,3
0,0,0.71246,0,0,0,-0.0027973,0,0,0,-0.17152,0,3.7,3.7,8,2.4,2.4,3
0,0,0.71246,0,0,0,-0.0029726,0,0,0,-0.17911,0,3.7,3.7,8,2.4,2.4,3
0,0,0.71246,0,0,0,-0.0031556,0,0,0,-0.18689,0,3.7,3.7,8,2.4,2.4,3
0,0,0.71246,0,0,0,-0.0033465,0,0,0,-0.19485,0,3.7,3.7,8,2.4,2.4,3
0,0,0.71245,0,0,0,-0.0035454,0,0,0,-0.20301,0,3.7,3.7,8,2.4,2.4,3
0,0,0.71245,0,0,0,-0.0037526,0,0,0,-0.21136,0,3.7,3.7,8,2.4,2.4,3
0,0,0.71244,0,0,0,-0.0039682,0,0,0,-0.21989,0,3.7,3.7,8,2.4,2.4,3
0,0,0.71244,0,0,0,-0.0041924,0,0,0,-0.22862,0,3.7,3.7,8,2.4,2.4,3
0,0,0.71244,0,0,0,-0.0044255,0,0,0,-0.23754,0,3.7,3.7,8,2.4,2.4,3
0,0,0.71243,0,0,0,-0.0046675,0,0,0,-0.24664,0,3.7,3.7,8,2.4,2.4,3
0,0,0.71243,0,0,0,-0.0049188,0,0,0,-0.25594,0,3.7,3.7,8,2.4,2.4,3
0,0,0.71242,0,0,0,-0.0051795,0,0,0,-0.26542,0,3.7,3.7,8,2.4,2.4,3
0,0,0.71242,0,0,0,-0.0054497,0,0,0,-0.2751,0,3.7,3.7,8,2.4,2.4,3
0,0,0.71241,0,0,0,-0.0057297,0,0,0,-0.28497,0,3.7,3.7,8,2.4,2.4,3
0,0,0.7124,0,0,0,-0.0060197,0,0,0,-0.29502,0,3.7,3.7,8,2.4,2.4,3
0,0,0.7124,0,0,0,-0.0063198,0,0,0,-0.30526,0,3.7,3.7,8,2.4,2.4,3
0,0,0.71239,0,0,0,-0.0066303,0,0,0,-0.3157,0,3.7,3.7,8,2.4,2.4,3
0,0,0.71239,0,0,0,-0.0069513,0,0,0,-0.32632,0,3.7,3.7,8,2.4,2.4,3
0,0,0.71238,0,0,0,-0.007283,0,0,0,-0.33713,0,3.7,3.7,8,2.4,2.4,3
0,0,0.71237,0,0,0,-0.0076256,0,0,0,-0.34813,0,3.7,3.7,8,2.4,2.4,3
0,0,0.71236,0,0,0,-0.0079793,0,0,0,-0.35931,0,3.7,3.7,8,2.4,2.4,3
0,0,0.71235,0,0,0,-0.0083443,0,0,0,-0.37068,0,3.7,3.7,8,2.4,2.4,3
0,0,0.71235,0,0,0,-0.0087208,0,0,0,-0.38224,0,3.7,3.7,8,2.4,2.4,3
0,0,0.71234,0,0,0,-0.0091088,0,0,0,-0.39398,0,3.7,3.7,8,2.4,2.4,3
0,0,0.71233,0,0,0,-0.0095088,0,0,0,-0.4059,0,3.7,3.7,8,2.4,2.4,3
0,0,0.71232,0,0,0,-0.0099207,0,0,0,-0.41801,0,3.7,3.7,8,2.4,2.4,3
0,0,0.71231,0,0,0,-0.010345,0,0,0,-0.4303,0,3.7,3.7,8,2.4,2.4,3
0,0,0.7123,0,0,0,-0.010781,0,0,0,-0.44278,0,3.7,3.7,8,2.4,2.4,3
0,0,0.71229,0,0,0,-0.01123,0,0,0,-0.45543,0,3.7,3.7,8,2.4,2.4,3
0,0,0.71228,0,0,0,-0.011692,0,0,0,-0.46826,0,3.7,3.7,8,2.4,2.4,3
0,0,0.71226,0,0,0,-0.012167,0,0,0,-0.48128,0,3.7,3.7,8,2.4,2.4,3
0,0,0.71225,0,0,0,-0.012655,0,0,0,-0.49447,0,3.7,3.7,8,2.4,2.4,3
0,0,0.71224,0,0,0,-0.013156,0,0,0,-0.50783,0,3.7,3.7,8,2.4,2.4,3
0,0,0.71222,0,0,0,-0.013671,0,0,0,-0.52137,0,3.7,3.7,8,2.4,2.4,3
0,0,0.71221,0,0,0,-0.014199,0,0,0,-0.53509,0,3.7,3.7,8,2.4,2.4,3
0,0,0.7122,0,0,0,-0.014741,0,0,0,-0.54898,0,3.7,3.7,8,2.4,2.4,3
0,0,0.71218,0,0,0,-0.015297,0,0,0,-0.56304,0,3.7,3.7,8,2.4,2.4,3
0,0,0.71217,0,0,0,-0.015867,0,0,0,-0.57727,0,3.7,3.7,8,2.4,2.4,3
0,0,0.71215,0,0,0,-0.016451,0,0,0,-0.59167,0,3.7,3.7,8,2.4,2.4,3
0,0,0.71213,0,0,0,-0.01705,0,0,0,-0.60624,0,3.7,3.7,8,2.4,2.4,3
0,0,0.71212,0,0,0,-0.017664,0,0,0,-0.62097,0,3.7,3.7,8,2.4,2.4,3
0,0,0.7121,0,0,0,-0.018292,0,0,0,-0.63587,0,3.7,3.7,8,2.4,2.4,3
0,0,0.71208,0,0,0,-0.018936,0,0,0,-0.65093,0,3.7,3.7,8,2.4,2.4,3
0,0,0.71206,0,0,0,-0.019594,0,0,0,-0.66615,0,3.7,3.7,8,2.4,2.4,3
0,0,0.71204,0,0,0,-0.020268,0,0,0,-0.68154,0,3.7,3.7,8,2.4,2.4,3
0,0,0.71202,0,0,0,-0.020957,0,0,0,-0.69708,0,3.7,3.7,8,2.4,2.4,3
0,0,0.712,0,0,0,-0.021662,0,0,0,-0.71278,0,3.7,3.7,8,2.4,2.4,3
0,0,0.71198,0,0,0,-0.022383,0,0,0,-0.72863,0,3.7,3.7,8,2.4,2.4,3
0,0,0.71195,0,0,0,-0.02312,0,0,0,-0.74464,0,3.7,3.7,8,2.4,2.4,3
0,0,0.71193,0,0,0,-0.023872,0,0,0,-0.76079,0,3.7,3.7,8,2.4,2.4,3
0,0,0.7119,0,0,0,-0.024641,0,0,0,-0.7771,0,3.7,3.7,8,2.4,2.4,3
0,0,0.71188,0,0,0,-0.025427,0,0,0,-0.79356,0,3.7,3.7,8,2.4,2.4,3
0,0,0.71185,0,0,0,-0.026228,0,0,0,-0.81016,0,3.7,3.7,8,2.4,2.4,3
0,0,0.71183,0,0,0,-0.027047,0,0,0,-0.82691,0,3.7,3.7,8,2.4,2.4,3
0,0,0.7118,0,0,0,-0.027882,0,0,0,-0.8438,0,3.7,3.7,8,2.4,2.4,3
0,0,0.71177,0,0,0,-0.028735,0,0,0,-0.86083,0,3.7,3.7,8,2.4,2.4,3
0,0,0.71174,0,0,0,-0.029604,0,0,0,-0.878,0,3.7,3.7,8,2.4,2.4,3
0,0,0.71171,0,0,0,-0.030491,0,0,0,-0.8953,0,3.7,3.7,8,2.4,2.4,3
0,0,0.71168,0,0,0,-0.031395,0,0,0,-0.91274,0,3.7,3.7,8,2.4,2.4,3
0,0,0.71165,0,0,0,-0.032316,0,0,0,-0.93031,0,3.7,3.7,8,2.4,2.4,3
0,0,0.71162,0,0,0,-0.033255,0,0,0,-0.94802,0,3.7,3.7,8,2.4,2.4,3
0,0,0.71158,0,0,0,-0.034212,0,0,0,-0.96585,0,3.7,3.7,8,2.4,2.4,3
0,0,0.71155,0,0,0,-0.035187,0,0,0,-0.98381,0,3.7,3.7,8,2.4,2.4,3
0,0,0.71151,0,0,0,-0.03618,0,0,0,-1.0019,0,3.7,3.7,8,2.4,2.4,3
0,0,0.71148,0,0,0,-0.037191,0,0,0,-1.0201,0,3.7,3.7,8,2.4,2.4,3
0,0,0.71144,0,0,0,-0.03822,0,0,0,-1.0384,0,3.7,3.7,8,2.4,2.4,3
0,0,0.7114,0,0,0,-0.039268,0,0,0,-1.0569,0,3.7,3.7,8,2.4,2.4,3
0,0,0.71136,0,0,0,-0.040334,0,0,0,-1.0754,0,3.7,3.7,8,2.4,2.4,3
0,0,0.71132,0,0,0,-0.041419,0,0,0,-1.0941,0,3.7,3.7,8,2.4,2.4,3
0,0,0.71128,0,0,0,-0.042522,0,0,0,-1.1129,0,3.7,3.7,8,2.4,2.4,3
0,0,0.71123,0,0,0,-0.043644,0,0,0,-1.1318,0,3.7,3.7,8,2.4,2.4,3
0,0,0.71119,0,0,0,-0.044786,0,0,0,-1.1508,0,3.7,3.7,8,2.4,2.4,3
0,0,0.71114,0,0,0,-0.045946,0,0,0,-1.1699,0,3.7,3.7,8,2.4,2.4,3
0,0,0.7111,0,0,0,-0.047125,0,0,0,-1.1891,0,3.7,3.7,8,2.4,2.4,3
0,0,0.71105,0,0,0,-0.048324,0,0,0,-1.2084,0,3.7,3.7,8,2.4,2.4,3
0,0,0.711,0,0,0,-0.049542,0,0,0,-1.2278,0,3.7,3.7,8,2.4,2.4,3
0,0,0.71095,0,0,0,-0.05078,0,0,0,-1.2473,0,3.7,3.7,8,2.4,2.4,3
0,0,0.7109,0,0,0,-0.052037,0,0,0,-1.2668,0,3.7,3.7,8,2.4,2.4,3
0,0,0.71085,0,0,0,-0.053313,0,0,0,-1.2865,0,3.7,3.7,8,2.4,2.4,3
0,0,0.71079,0,0,0,-0.05461,0,0,0,-1.3063,0,3.7,3.7,8,2.4,2.4,3
0,0,0.71074,0,0,0,-0.055926,0,0,0,-1.3261,0,3.7,3.7,8,2.4,2.4,3
0,0,0.71068,0,0,0,-0.057262,0,0,0,-1.3461,0,3.7,3.7,8,2.4,2.4,3
0,0,0.71062,0,0,0,-0.058618,0,0,0,-1.3661,0,3.7,3.7,8,2.4,2.4,3
0,0,0.71056,0,0,0,-0.059994,0,0,0,-1.3862,0,3.7,3.7,8,2.4,2.4,3
0,0,0.7105,0,0,0,-0.06139,0,0,0,-1.4063,0,3.7,3.7,8,2.4,2.4,3
0,0,0.71044,0,0,0,-0.062807,0,0,0,-1.4266,0,3.7,3.7,8,2.4,2.4,3
0,0,0.71038,0,0,0,-0.064244,0,0,0,-1.4469,0,3.7,3.7,8,2.4,2.4,3
0,0,0.71031,0,0,0,-0.065701,0,0,0,-1.4672,0,3.7,3.7,8,2.4,2.4,3
0,0,0.71025,0,0,0,-0.067178,0,0,0,-1.4877,0,3.7,3.7,8,2.4,2.4,3
0,0,0.71018,0,0,0,-0.068676,0,0,0,-1.5082,0,3.7,3.7,8,2.4,2.4,3
0,0,0.71011,0,0,0,-0.070194,0,0,0,-1.5287,0,3.7,3.7,8,2.4,2.4,3
0,0,0.71004,0,0,0,-0.071734,0,0,0,-1.5494,0,3.7,3.7,8,2.4,2.4,3
0,0,0.70997,0,0,0,-0.073293,0,0,0,-1.57,0,3.7,3.7,8,2.4,2.4,3
0,0,0.70989,0,0,0,-0.074874,0,0,0,-1.5908,0,3.7,3.7,8,2.4,2.4,3
0,0,0.70982,0,0,0,-0.076475,0,0,0,-1.6115,0,3.7,3.7,8,2.4,2.4,3
0,0,0.70974,0,0,0,-0.078097,0,0,0,-1.6324,0,3.7,3.7,8,2.4,2.4,3
0,0,0.70966,0,0,0,-0.079739,0,0,0,-1.6532,0,3.7,3.7,8,2.4,2.4,3
0,0,0.70958,0,0,0,-0.081403,0,0,0,-1.6741,0,3.7,3.7,8,2.4,2.4,3
0,0,0.7095,0,0,0,-0.083088,0,0,0,-1.6951,0,3.7,3.7,8,2.4,2.4,3
0,0,0.70941,0,0,0,-0.084793,0,0,0,-1.7161,0,3.7,3.7,8,2.4,2.4,3
0,0,0.70933,0,0,0,-0.08652,0,0,0,-1.7371,0,3.7,3.7,8,2.4,2.4,3
0,0,0.70924,0,0,0,-0.088267,0,0,0,-1.7581,0,3.7,3.7,8,2.4,2.4,3
0,0,0.70915,0,0,0,-0.090036,0,0,0,-1.7792,0,3.7,3.7,8,2.4,2.4,3
0,0,0.70906,0,0,0,-0.091826,0,0,0,-1.8003,0,3.7,3.7,8,2.4,2.4,3
0,0,0.70897,0,0,0,-0.093637,0,0,0,-1.8214,0,3.7,3.7,8,2.4,2.4,3
0,0,0.70887,0,0,0,-0.095469,0,0,0,-1.8426,0,3.7,3.7,8,2.4,2.4,3
0,0,0.70878,0,0,0,-0.097322,0,0,0,-1.8637,0,3.7,3.7,8,2.4,2.4,3
0,0,0.70868,0,0,0,-0.099196,0,0,0,-1.8849,0,3.7,3.7,8,2.4,2.4,3
0,0,0.70858,0,0,0,-0.10109,0,0,0,-1.9061,0,3.7,3.7,8,2.4,2.4,3
0,0,0.70848,0,0,0,-0.10301,0,0,0,-1.9273,0,3.7,3.7,8,2.4,2.4,3
0,0,0.70837,0,0,0,-0.10495,0,0,0,-1.9485,0,3.7,3.7,8,2.4,2.4,3
0,0,0.70827,0,0,0,-0.10691,0,0,0,-1.9697,0,3.7,3.7,8,2.4,2.4,3
0,0,0.70816,0,0,0,-0.10889,0,0,0,-1.9909,0,3.7,3.7,8,2.4,2.4,3
0,0,0.70805,0,0,0,-0.11089,0,0,0,-2.0121,0,3.7,3.7,8,2.4,2.4,3
0,0,0.70794,0,0,0,-0.11291,0,0,0,-2.0334,0,3.7,3.7,8,2.4,2.4,3
0,0,0.70782,0,0,0,-0.11495,0,0,0,-2.0546,0,3.7,3.7,8,2.4,2.4,3
0,0,0.70771,0,0,0,-0.11702,0,0,0,-2.0758,0,3.7,3.7,8,2.4,2.4,3
0,0,0.70759,0,0,0,-0.11911,0,0,0,-2.0969,0,3.7,3.7,8,2.4,2.4,3
0,0,0.70747,0,0,0,-0.12121,0,0,0,-2.1181,0,3.7,3.7,8,2.4,2.4,3
0,0,0.70735,0,0,0,-0.12334,0,0,0,-2.1393,0,3.7,3.7,8,2.4,2.4,3
0,0,0.70722,0,0,0,-0.12549,0,0,0,-2.1604,0,3.7,3.7,8,2.4,2.4,3
0,0,0.70709,0,0,0,-0.12766,0,0,0,-2.1815,0,3.7,3.7,8,2.4,2.4,3
0,0,0.70697,0,0,0,-0.12985,0,0,0,-2.2026,0,3.7,3.7,8,2.4,2.4,3
0,0,0.70683,0,0,0,-0.13207,0,0,0,-2.2236,0,3.7,3.7,8,2.4,2.4,3
0,0,0.7067,0,0,0,-0.1343,0,0,0,-2.2447,0,3.7,3.7,8,2.4,2.4,3
0,0,0.70657,0,0,0,-0.13656,0,0,0,-2.2657,0,3.7,3.7,8,2.4,2.4,3
0,0,0.70643,0,0,0,-0.13883,0,0,0,-2.2866,0,3.7,3.7,8,2.4,2.4,3
0,0,0.70629,0,0,0,-0.14113,0,0,0,-2.3075,0,3.7,3.7,8,2.4,2.4,3
0,0,0.70615,0,0,0,-0.14345,0,0,0,-2.3284,0,3.7,3.7,8,2.4,2.4,3
0,0,0.706,0,0,0,-0.14579,0,0,0,-2.3493,0,3.7,3.7,8,2.4,2.4,3
0,0,0.70585,0,0,0,-0.14815,0,0,0,-2.3701,0,3.7,3.7,8,2.4,2.4,3
0,0,0.70571,0,0,0,-0.15053,0,0,0,-2.3908,0,3.7,3.7,8,2.4,2.4,3
0,0,0.70555,0,0,0,-0.15293,0,0,0,-2.4115,0,3.7,3.7,8,2.4,2.4,3
0,0,0.7054,0,0,0,-0.15535,0,0,0,-2.4321,0,3.7,3.7,8,2.4,2.4,3
0,0,0.70524,0,0,0,-0.15779,0,0,0,-2.4527,0,3.7,3.7,8,2.4,2.4,3
0,0,0.70508,0,0,0,-0.16026,0,0,0,-2.4732,0,3.7,3.7,8,2.4,2.4,3
0,0,0.70492,0,0,0,-0.16274,0,0,0,-2.4937,0,3.7,3.7,8,2.4,2.4,3
0,0,0.70476,0,0,0,-0.16524,0,0,0,-2.5141,0,3.7,3.7,8,2.4,2.4,3
0,0,0.70459,0,0,0,-0.16777,0,0,0,-2.5344,0,3.7,3.7,8,2.4,2.4,3
0,0,0.70442,0,0,0,-0.17031,0,0,0,-2.5547,0,3.7,3.7,8,2.4,2.4,3
0,0,0.70425,0,0,0,-0.17288,0,0,0,-2.5749,0,3.7,3.7,8,2.4,2.4,3
0,0,0.70408,0,0,0,-0.17546,0,0,0,-2.595,0,3.7,3.7,8,2.4,2.4,3
0,0,0.7039,0,0,0,-0.17807,0,0,0,-2.615,0,3.7,3.7,8,2.4,2.4,3
0,0,0.70372,0,0,0,-0.18069,0,0,0,-2.635,0,3.7,3.7,8,2.4,2.4,3
0,0,0.70354,0,0,0,-0.18334,0,0,0,-2.6548,0,3.7,3.7,8,2.4,2.4,3
0,0,0.70335,0,0,0,-0.186,0,0,0,-2.6746,0,3.7,3.7,8,2.4,2.4,3
0,0,0.70317,0,0,0,-0.18869,0,0,0,-2.6943,0,3.7,3.7,8,2.4,2.4,3
0,0,0.70298,0,0,0,-0.19139,0,0,0,-2.714,0,3.7,3.7,8,2.4,2.4,3
0,0,0.70278,0,0,0,-0.19411,0,0,0,-2.7335,0,3.7,3.7,8,2.4,2.4,3
0,0,0.70259,0,0,0,-0.19686,0,0,0,-2.7529,0,3.7,3.7,8,2.4,2.4,3
0,0,0.70239,0,0,0,-0.19962,0,0,0,-2.7722,0,3.7,3.7,8,2.4,2.4,3
0,0,0.70219,0,0,0,-0.2024,0,0,0,-2.7915,0,3.7,3.7,8,2.4,2.4,3
0,0,0.70199,0,0,0,-0.2052,0,0,0,-2.8106,0,3.7,3.7,8,2.4,2.4,3
0,0,0.70178,0,0,0,-0.20802,0,0,0,-2.8296,0,3.7,3.7,8,2.4,2.4,3
0,0,0.70157,0,0,0,-0.21086,0,0,0,-2.8485,0,3.7,3.7,8,2.4,2.4,3
0,0,0.70136,0,0,0,-0.21372,0,0,0,-2.8674,0,3.7,3.7,8,2.4,2.4,3
0,0,0.70114,0,0,0,-0.2166,0,0,0,-2.8861,0,3.7,3.7,8,2.4,2.4,3
0,0,0.70092,0,0,0,-0.21949,0,0,0,-2.9046,0,3.7,3.7,8,2.4,2.4,3
0,0,0.7007,0,0,0,-0.22241,0,0,0,-2.9231,0,3.7,3.7,8,2.4,2.4,3
0,0,0.70048,0,0,0,-0.22534,0,0,0,-2.9415,0,3.7,3.7,8,2.4,2.4,3
0,0,0.70025,0,0,0,-0.22829,0,0,0,-2.9597,0,3.7,3.7,8,2.4,2.4,3
0,0,0.70002,0,0,0,-0.23126,0,0,0,-2.9778,0,3.7,3.7,8,2.4,2.4,3
0,0,0.69979,0,0,0,-0.23424,0,0,0,-2.9958,0,3.7,3.7,8,2.4,2.4,3
0,0,0.69955,0,0,0,-0.23725,0,0,0,-3.0136,0,3.7,3.7,8,2.4,2.4,3
0,0,0.69932,0,0,0,-0.24027,0,0,0,-3.0314,0,3.7,3.7,8,2.4,2.4,3
0,0,0.69907,0,0,0,-0.24331,0,0,0,-3.049,0,3.7,3.7,8,2.4,2.4,3
0,0,0.69883,0,0,0,-0.24637,0,0,0,-3.0664,0,3.7,3.7,8,2.4,2.4,3
0,0,0.69858,0,0,0,-0.24944,0,0,0,-3.0838,0,3.7,3.7,8,2.4,2.4,3
0,0,0.69833,0,0,0,-0.25254,0,0,0,-3.1009,0,3.7,3.7,8,2.4,2.4,3
0,0,0.69808,0,0,0,-0.25565,0,0,0,-3.118,0,3.7,3.7,8,2.4,2.4,3
0,0,0.69782,0,0,0,-0.25877,0,0,0,-3.1349,0,3.7,3.7,8,2.4,2.4,3
0,0,0.69756,0,0,0,-0.26192,0,0,0,-3.1516,0,3.7,3.7,8,2.4,2.4,3
0,0,0.69729,0,0,0,-0.26508,0,0,0,-3.1683,0,3.7,3.7,8,2.4,2.4,3
0,0,0.69703,0,0,0,-0.26825,0,0,0,-3.1847,0,3.7,3.7,8,2.4,2.4,3
0,0,0.69676,0,0,0,-0.27144,0,0,0,-3.201,0,3.7,3.7,8,2.4,2.4,3
0,0,0.69649,0,0,0,-0.27465,0,0,0,-3.2172,0,3.7,3.7,8,2.4,2.4,3
0,0,0.69621,0,0,0,-0.27788,0,0,0,-3.2332,0,3.7,3.7,8,2.4,2.4,3
0,0,0.69593,0,0,0,-0.28112,0,0,0,-3.249,0,3.7,3.7,8,2.4,2.4,3
0,0,0.69565,0,0,0,-0.28438,0,0,0,-3.2647,0,3.7,3.7,8,2.4,2.4,3
0,0,0.69536,0,0,0,-0.28765,0,0,0,-3.2802,0,3.7,3.7,8,2.4,2.4,3
0,0,0.69507,0,0,0,-0.29094,0,0,0,-3.2956,0,3.7,3.7,8,2.4,2.4,3
0,0,0.69478,0,0,0,-0.29424,0,0,0,-3.3108,0,3.7,3.7,8,2.4,2.4,3
0,0,0.69448,0,0,0,-0.29756,0,0,0,-3.3258,0,3.7,3.7,8,2.4,2.4,3
0,0,0.69418,0,0,0,-0.30089,0,0,0,-3.3406,0,3.7,3.7,8,2.4,2.4,3
0,0,0.69388,0,0,0,-0.30424,0,0,0,-3.3553,0,3.7,3.7,8,2.4,2.4,3
0,0,0.69358,0,0,0,-0.3076,0,0,0,-3.3698,0,3.7,3.7,8,2.4,2.4,3
0,0,0.69327,0,0,0,-0.31098,0,0,0,-3.3842,0,3.7,3.7,8,2.4,2.4,3
0,0,0.69295,0,0,0,-0.31437,0,0,0,-3.3983,0,3.7,3.7,8,2.4,2.4,3
0,0,0.69264,0,0,0,-0.31778,0,0,0,-3.4123,0,3.7,3.7,8,2.4,2.4,3
0,0,0.69232,0,0,0,-0.3212,0,0,0,-3.4261,0,3.7,3.7,8,2.4,2.4,3
